frame,stimuli,sample,intensity
16,NC,larva_14,1.051259251
16,NC,larva_15,1.014647817
16,NC,larva_16,1.022033559
16,NC,larva_17,1.050163548
16,NC,larva_18,1.091928878
16,NC,larva_19,1.071403502
17,NC,larva_12,1.044980707
17,NC,larva_13,1.070854324
17,NC,larva_14,1.04415976
17,NC,larva_15,1.02629295
17,NC,larva_16,1.029395328
17,NC,larva_17,1.049669698
17,NC,larva_18,1.082700427
17,NC,larva_19,1.090058092
18,NC,larva_12,1.020969422
18,NC,larva_13,1.044158961
18,NC,larva_14,1.064688408
18,NC,larva_15,1.004628805
18,NC,larva_16,1.02520848
18,NC,larva_17,1.038240614
18,NC,larva_18,1.082955806
18,NC,larva_19,1.077348881
19,NC,larva_12,1.010504802
19,NC,larva_13,1.042970469
19,NC,larva_14,1.035563388
19,NC,larva_15,1.065145032
19,NC,larva_16,1.03475854
19,NC,larva_17,1.0355032770000001
19,NC,larva_18,1.078823317
19,NC,larva_19,1.067125918
20,NC,larva_12,1.019416453
20,NC,larva_13,1.063700515
20,NC,larva_14,1.050211434
20,NC,larva_15,1.024999046
20,NC,larva_16,1.028459295
20,NC,larva_17,1.031439603
20,NC,larva_18,1.082862941
20,NC,larva_19,1.063435151
21,NC,larva_12,1.019010292
21,NC,larva_13,1.033393964
21,NC,larva_14,1.050061746
21,NC,larva_15,1.032342824
21,NC,larva_16,1.011269186
21,NC,larva_17,1.050953706
21,NC,larva_18,1.060737875
21,NC,larva_19,1.060346643
22,NC,larva_12,1.016597217
22,NC,larva_13,1.051175636
22,NC,larva_14,1.032035027
22,NC,larva_15,1.034091343
22,NC,larva_16,1.019680829
22,NC,larva_17,1.041485909
22,NC,larva_18,1.063001457
22,NC,larva_19,1.059250223
23,NC,larva_12,1.008139511
23,NC,larva_13,1.04468464
23,NC,larva_14,1.0544027
23,NC,larva_15,1.01917648
23,NC,larva_16,1.00775274
23,NC,larva_17,1.032836491
23,NC,larva_18,1.062792511
23,NC,larva_19,1.057150037
24,NC,larva_12,1.011556042
24,NC,larva_13,1.049712876
24,NC,larva_14,1.055193908
24,NC,larva_15,1.031818269
24,NC,larva_16,1.012761779
24,NC,larva_17,1.034741338
24,NC,larva_18,1.058300171
24,NC,larva_19,1.056887514
25,NC,larva_12,1.037120296
25,NC,larva_13,1.039976383
25,NC,larva_14,1.031521811
25,NC,larva_15,1.011920128
25,NC,larva_16,1.007347969
25,NC,larva_17,1.02621891
25,NC,larva_18,1.066994649
25,NC,larva_19,1.052887896
26,NC,larva_12,1.01924921
26,NC,larva_13,1.031999771
26,NC,larva_14,1.04944161
26,NC,larva_15,0.97301559
26,NC,larva_16,1.004767556
26,NC,larva_17,1.030818764
26,NC,larva_18,1.059426158
26,NC,larva_19,1.057428003
27,NC,larva_12,1.003576172
27,NC,larva_13,1.041621987
27,NC,larva_14,1.032676547
27,NC,larva_15,1.010259035
27,NC,larva_16,1.016733592
27,NC,larva_17,1.027263049
27,NC,larva_18,1.053656925
27,NC,larva_19,1.052084883
28,NC,larva_12,0.996026355
28,NC,larva_13,1.037759387
28,NC,larva_14,1.024892768
28,NC,larva_15,1.013598705
28,NC,larva_16,1.008625527
28,NC,larva_17,1.022324555
28,NC,larva_18,1.040551364
28,NC,larva_19,1.046154948
29,NC,larva_12,1.015689328
29,NC,larva_13,1.023268925
29,NC,larva_14,1.019632302
29,NC,larva_15,0.980709072
29,NC,larva_16,1.006905251
29,NC,larva_17,1.02633179
29,NC,larva_18,1.045844664
29,NC,larva_19,1.044240073
30,NC,larva_12,0.992848742
30,NC,larva_13,1.01458379
30,NC,larva_14,1.026068889
30,NC,larva_15,1.024159757
30,NC,larva_16,1.01717631
30,NC,larva_17,1.035023538
30,NC,larva_18,1.04495084
30,NC,larva_19,1.050386204
31,NC,larva_12,1.00747054
31,NC,larva_13,1.016640795
31,NC,larva_14,1.008640922
31,NC,larva_15,1.004995994
31,NC,larva_16,1.010864416
31,NC,larva_17,1.024426942
31,NC,larva_18,1.033342725
31,NC,larva_19,1.034325961
32,NC,larva_12,1.013730198
32,NC,larva_13,1.016366528
32,NC,larva_14,1.0131101790000001
32,NC,larva_15,1.00740895
32,NC,larva_16,1.016139085
32,NC,larva_17,1.016835773
32,NC,larva_18,1.038020795
32,NC,larva_19,1.036765883
33,NC,larva_12,1.00001629
33,NC,larva_13,1.021211919
33,NC,larva_14,1.015269964
33,NC,larva_15,0.989801368
33,NC,larva_16,1.01260999
33,NC,larva_17,1.016468913
33,NC,larva_18,1.030220143
33,NC,larva_19,1.036009198
34,NC,larva_12,0.988811023
34,NC,larva_13,1.007201425
34,NC,larva_14,1.034515572
34,NC,larva_15,0.996463224
34,NC,larva_16,1.020540967
34,NC,larva_17,1.028363627
34,NC,larva_18,1.034282983
34,NC,larva_19,1.033476621
35,NC,larva_12,1.002859417
35,NC,larva_13,0.99522508
35,NC,larva_14,1.020594582
35,NC,larva_15,1.018564498
35,NC,larva_16,1.014608545
35,NC,larva_17,1.01169974
35,NC,larva_18,1.027248465
35,NC,larva_19,1.04136776
36,NC,larva_12,0.991725826
36,NC,larva_13,1.023474626
36,NC,larva_14,1.0089189139999999
36,NC,larva_15,1.009524657
36,NC,larva_16,1.003173771
36,NC,larva_17,1.004814069
36,NC,larva_18,1.023162409
36,NC,larva_19,1.030681521
37,NC,larva_12,1.009835831
37,NC,larva_13,1.024137438
37,NC,larva_14,1.031500427
37,NC,larva_15,1.02251615
37,NC,larva_16,0.997443735
37,NC,larva_17,1.012221809
37,NC,larva_18,1.015988595
37,NC,larva_19,1.017323723
38,NC,larva_12,0.987974809
38,NC,larva_13,1.013715276
38,NC,larva_14,1.013430939
38,NC,larva_15,1.01681598
38,NC,larva_16,1.002326282
38,NC,larva_17,1.01910748
38,NC,larva_18,1.021107773
38,NC,larva_19,1.024102999
39,NC,larva_12,1.003456713
39,NC,larva_13,1.005121563
39,NC,larva_14,1.012490043
39,NC,larva_15,1.01020658
39,NC,larva_16,0.999935605
39,NC,larva_17,1.006958786
39,NC,larva_18,1.005970792
39,NC,larva_19,1.02557004
40,NC,larva_12,0.998128836
40,NC,larva_13,1.012503928
40,NC,larva_14,0.993372739
40,NC,larva_15,1.024124787
40,NC,larva_16,1.00166853
40,NC,larva_17,1.009470363
40,NC,larva_18,1.010857808
40,NC,larva_19,1.016906775
41,NC,larva_12,1.001402016
41,NC,larva_13,1.000916129
41,NC,larva_14,1.025534288
41,NC,larva_15,1.013249002
41,NC,larva_16,1.00428689
41,NC,larva_17,1.001230134
41,NC,larva_18,1.009522875
41,NC,larva_19,1.014621279
42,NC,larva_12,1.013682415
42,NC,larva_13,0.986517089
42,NC,larva_14,0.986893385
42,NC,larva_15,1.012759417
42,NC,larva_16,0.993294834
42,NC,larva_17,0.99630575
42,NC,larva_18,1.005970792
42,NC,larva_19,1.009988516
43,NC,larva_12,1.019010292
43,NC,larva_13,0.999179102
43,NC,larva_14,0.992645683
43,NC,larva_15,1.00980442
43,NC,larva_16,1.006298095
43,NC,larva_17,1.009639682
43,NC,larva_18,1.004635859
43,NC,larva_19,1.014188888
44,NC,larva_12,0.988309295
44,NC,larva_13,0.995613626
44,NC,larva_14,1.008298777
44,NC,larva_15,0.973155472
44,NC,larva_16,0.996482404
44,NC,larva_17,1.007509075
44,NC,larva_18,0.996649476
44,NC,larva_19,0.999549359
45,NC,larva_12,0.988595997
45,NC,larva_13,1.014263811
45,NC,larva_14,1.006331449
45,NC,larva_15,0.975918131
45,NC,larva_16,1.008992351
45,NC,larva_17,0.988629921
45,NC,larva_18,1.002674087
45,NC,larva_19,0.997711696
46,NC,larva_12,1.000350775
46,NC,larva_13,0.991042502
46,NC,larva_14,0.994463324
46,NC,larva_15,1.013214031
46,NC,larva_16,1.000593357
46,NC,larva_17,0.992312626
46,NC,larva_18,1.014247377
46,NC,larva_19,1.003425436
47,NC,larva_12,0.993852199
47,NC,larva_13,0.986059977
47,NC,larva_14,0.993800419
47,NC,larva_15,0.965636842
47,NC,larva_16,1.003249665
47,NC,larva_17,0.992510166
47,NC,larva_18,0.99176246
47,NC,larva_19,0.987612274
48,NC,larva_12,0.992179771
48,NC,larva_13,0.993236641
48,NC,larva_14,1.008127705
48,NC,larva_15,0.996148491
48,NC,larva_16,0.993307483
48,NC,larva_17,1.00379815
48,NC,larva_18,0.989255107
48,NC,larva_19,0.980107199
49,NC,larva_12,0.982742499
49,NC,larva_13,1.01108688
49,NC,larva_14,0.984797752
49,NC,larva_15,1.004681261
49,NC,larva_16,0.997203402
49,NC,larva_17,0.995318052
49,NC,larva_18,0.985795889
49,NC,larva_19,0.986345986
50,NC,larva_12,1.007327189
50,NC,larva_13,1.00445875
50,NC,larva_14,0.993244435
50,NC,larva_15,1.011308146
50,NC,larva_16,0.994622988
50,NC,larva_17,1.003276081
50,NC,larva_18,0.988628269
50,NC,larva_19,0.989542592
51,NC,larva_12,0.98838097
51,NC,larva_13,0.981374575
51,NC,larva_14,1.00985981
51,NC,larva_15,0.988787228
51,NC,larva_16,0.989234477
51,NC,larva_17,0.997646199
51,NC,larva_18,0.988825607
51,NC,larva_19,0.992461232
52,NC,larva_12,0.987043028
52,NC,larva_13,0.979066157
52,NC,larva_14,1.001648351
52,NC,larva_15,0.990535746
52,NC,larva_16,1.002313633
52,NC,larva_17,0.993667184
52,NC,larva_18,1.004763548
52,NC,larva_19,0.976493645
53,NC,larva_12,0.977271271
53,NC,larva_13,0.999681926
53,NC,larva_14,0.993629347
53,NC,larva_15,1.033496846
53,NC,larva_16,1.007980424
53,NC,larva_17,1.006098077
53,NC,larva_18,0.999655978
53,NC,larva_19,1.009309045
54,NC,larva_12,1.001163098
54,NC,larva_13,1.017143619
54,NC,larva_14,0.993885956
54,NC,larva_15,1.005433124
54,NC,larva_16,1.012319061
54,NC,larva_17,1.010951911
54,NC,larva_18,1.002232979
54,NC,larva_19,1.000630336
55,NC,larva_12,0.992992093
55,NC,larva_13,0.969992477
55,NC,larva_14,1.001028214
55,NC,larva_15,0.994592309
55,NC,larva_16,1.011737203
55,NC,larva_17,1.004658859
55,NC,larva_18,0.997554909
55,NC,larva_19,0.99348044
56,NC,larva_12,0.991200206
56,NC,larva_13,0.9824945
56,NC,larva_14,0.988368881
56,NC,larva_15,1.00744392
56,NC,larva_16,1.022476277
56,NC,larva_17,1.008708424
56,NC,larva_18,0.996858422
56,NC,larva_19,0.984801732
57,NC,larva_12,0.985203357
57,NC,larva_13,0.983134458
57,NC,larva_14,0.987385217
57,NC,larva_15,1.030262087
57,NC,larva_16,1.019048375
57,NC,larva_17,1.005011609
57,NC,larva_18,0.988082688
57,NC,larva_19,0.987287981
58,NC,larva_12,0.995237925
58,NC,larva_13,0.976597751
58,NC,larva_14,0.988860713
58,NC,larva_15,1.006639602
58,NC,larva_16,1.003021982
58,NC,larva_17,0.999325286
58,NC,larva_18,0.99619676
58,NC,larva_19,0.986021693
59,NC,larva_12,0.99922786
59,NC,larva_13,0.966381289
59,NC,larva_14,0.998141373
59,NC,larva_15,1.033636728
59,NC,larva_16,1.019440496
59,NC,larva_17,1.009301043
59,NC,larva_18,1.009406794
59,NC,larva_19,0.990252949
60,NC,larva_12,1.016836136
60,NC,larva_13,0.975614959
60,NC,larva_14,0.997392933
60,NC,larva_15,0.990990361
60,NC,larva_16,1.024854306
60,NC,larva_17,0.998676227
60,NC,larva_18,0.983288537
60,NC,larva_19,0.991272157
61,NC,larva_12,1.001688718
61,NC,larva_13,0.9782205
61,NC,larva_14,0.993308587
61,NC,larva_15,0.995414113
61,NC,larva_16,1.033152106
61,NC,larva_17,1.003530061
61,NC,larva_18,0.994014434
61,NC,larva_19,0.992523002
62,NC,larva_12,0.999896831
62,NC,larva_13,0.986082833
62,NC,larva_14,0.992389075
62,NC,larva_15,1.022813398
62,NC,larva_16,1.023665291
62,NC,larva_17,0.999635706
62,NC,larva_18,0.993201866
62,NC,larva_19,0.986593067
63,NC,larva_12,0.996408624
63,NC,larva_13,0.986402811
63,NC,larva_14,1.007913865
63,NC,larva_15,0.997547305
63,NC,larva_16,1.036972131
63,NC,larva_17,1.000510525
63,NC,larva_18,0.996312841
63,NC,larva_19,0.981944862
64,NC,larva_12,0.978418079
64,NC,larva_13,0.973306541
64,NC,larva_14,1.006588057
64,NC,larva_15,1.023075676
64,NC,larva_16,1.016214979
64,NC,larva_17,1.003515951
64,NC,larva_18,0.988813999
64,NC,larva_19,0.974038281
65,NC,larva_12,0.990674586
65,NC,larva_13,0.973215119
65,NC,larva_14,1.004855952
65,NC,larva_15,1.029440283
65,NC,larva_16,1.033228001
65,NC,larva_17,0.991226157
65,NC,larva_18,0.9808044
65,NC,larva_19,0.9737912
66,NC,larva_12,0.987974809
66,NC,larva_13,1.001464664
66,NC,larva_14,0.98969469
66,NC,larva_15,1.023862509
66,NC,larva_16,1.016050541
66,NC,larva_17,1.001159584
66,NC,larva_18,0.978854237
66,NC,larva_19,0.978161439
67,NC,larva_12,0.988165944
67,NC,larva_13,0.977763387
67,NC,larva_14,1.005133944
67,NC,larva_15,0.982282739
67,NC,larva_16,0.996166177
67,NC,larva_17,0.999903796
67,NC,larva_18,0.984356483
67,NC,larva_19,0.981636011
68,NC,larva_12,0.995261816
68,NC,larva_13,0.995887893
68,NC,larva_14,0.977527189
68,NC,larva_15,0.998124316
68,NC,larva_16,0.992915362
68,NC,larva_17,1.000905604
68,NC,larva_18,0.984449348
68,NC,larva_19,0.976725283
69,NC,larva_12,1.010026965
69,NC,larva_13,0.976483473
69,NC,larva_14,1.007315113
69,NC,larva_15,1.015259798
69,NC,larva_16,1.006298095
69,NC,larva_17,0.981179851
69,NC,larva_18,0.985656592
69,NC,larva_19,0.957437549
70,NC,larva_12,0.98353093
70,NC,larva_13,0.968529717
70,NC,larva_14,0.986936153
70,NC,larva_15,1.002075968
70,NC,larva_16,1.004603118
70,NC,larva_17,0.992637155
70,NC,larva_18,0.975244113
70,NC,larva_19,0.96449479
71,NC,larva_12,0.990913504
71,NC,larva_13,0.97362652
71,NC,larva_14,1.011613299
71,NC,larva_15,1.01216492
71,NC,larva_16,0.993433974
71,NC,larva_17,0.993060455
71,NC,larva_18,0.968906083
71,NC,larva_19,0.963429255
72,NC,larva_12,0.971585016
72,NC,larva_13,0.979203291
72,NC,larva_14,0.98990853
72,NC,larva_15,1.006202472
72,NC,larva_16,1.010965608
72,NC,larva_17,0.989688169
72,NC,larva_18,0.974385113
72,NC,larva_19,0.960912121
73,NC,larva_12,1.009883614
73,NC,larva_13,0.977626253
73,NC,larva_14,0.987770129
73,NC,larva_15,1.015854294
73,NC,larva_16,0.989601301
73,NC,larva_17,0.994711323
73,NC,larva_18,0.971088408
73,NC,larva_19,0.938875615
74,NC,larva_12,0.975049331
74,NC,larva_13,0.958907501
74,NC,larva_14,0.993757651
74,NC,larva_15,1.025418691
74,NC,larva_16,0.97659804
74,NC,larva_17,0.994175143
74,NC,larva_18,0.974965519
74,NC,larva_19,0.944759223
75,NC,larva_12,1.000135749
75,NC,larva_13,0.968781129
75,NC,larva_14,0.98116247
75,NC,larva_15,1.005870254
75,NC,larva_16,1.000353025
75,NC,larva_17,0.991522467
75,NC,larva_18,0.974419937
75,NC,larva_19,0.946087281
76,NC,larva_12,0.990698478
76,NC,larva_13,0.984871485
76,NC,larva_14,1.003401839
76,NC,larva_15,1.00697182
76,NC,larva_16,0.98877911
76,NC,larva_17,0.983239908
76,NC,larva_18,0.949601789
76,NC,larva_19,0.951028894
77,NC,larva_12,0.983292011
77,NC,larva_13,0.967341225
77,NC,larva_14,0.994527476
77,NC,larva_15,1.012741931
77,NC,larva_16,1.000403621
77,NC,larva_17,0.983112918
77,NC,larva_18,0.963775296
77,NC,larva_19,0.94292156
78,NC,larva_12,0.996671434
78,NC,larva_13,0.964095727
78,NC,larva_14,0.989202858
78,NC,larva_15,1.035000572
78,NC,larva_16,0.989082688
78,NC,larva_17,0.975789838
78,NC,larva_18,0.964425351
78,NC,larva_19,0.936126842
79,NC,larva_12,0.98379374
79,NC,larva_13,0.966427
79,NC,larva_14,0.986594009
79,NC,larva_15,1.006219957
79,NC,larva_16,0.98421279
79,NC,larva_17,0.984608576
79,NC,larva_18,0.959526727
79,NC,larva_19,0.938736632
80,NC,larva_12,0.983937091
80,NC,larva_13,0.947411125
80,NC,larva_14,1.015825948
80,NC,larva_15,1.054811287
80,NC,larva_16,0.973764644
80,NC,larva_17,0.991183827
80,NC,larva_18,0.953803926
80,NC,larva_19,0.919804076
81,NC,larva_12,0.992275338
81,NC,larva_13,0.964918529
81,NC,larva_14,0.982659351
81,NC,larva_15,1.012112465
81,NC,larva_16,0.996659491
81,NC,larva_17,0.976043818
81,NC,larva_18,0.952515426
81,NC,larva_19,0.920514433
82,NC,larva_12,1.005224708
82,NC,larva_13,0.977603398
82,NC,larva_14,0.989716074
82,NC,larva_15,0.990937905
82,NC,larva_16,0.989917528
82,NC,larva_17,0.986668634
82,NC,larva_18,0.942265461
82,NC,larva_19,0.922707274
83,NC,larva_12,0.990794045
83,NC,larva_13,0.971203825
83,NC,larva_14,0.988005353
83,NC,larva_15,0.979520079
83,NC,larva_16,0.986590818
83,NC,larva_17,0.983197578
83,NC,larva_18,0.943136069
83,NC,larva_19,0.925888437
84,NC,larva_12,0.98902605
84,NC,larva_13,0.959616026
84,NC,larva_14,0.973678067
84,NC,larva_15,0.975673339
84,NC,larva_16,0.991916084
84,NC,larva_17,0.982858939
84,NC,larva_18,0.944331705
84,NC,larva_19,0.925564144
85,NC,larva_12,0.969721454
85,NC,larva_13,0.965878465
85,NC,larva_14,0.997093557
85,NC,larva_15,1.019596124
85,NC,larva_16,0.98213834
85,NC,larva_17,0.971796714
85,NC,larva_18,0.936426579
85,NC,larva_19,0.913071128
86,NC,larva_12,0.978656997
86,NC,larva_13,0.947982515
86,NC,larva_14,0.978446701
86,NC,larva_15,0.984258565
86,NC,larva_16,0.957953286
86,NC,larva_17,0.984086507
86,NC,larva_18,0.946363125
86,NC,larva_19,0.920730629
87,NC,larva_12,0.992108095
87,NC,larva_13,0.957490453
87,NC,larva_14,0.996879717
87,NC,larva_15,0.991410005
87,NC,larva_16,0.980430713
87,NC,larva_17,0.981504381
87,NC,larva_18,0.943612002
87,NC,larva_19,0.9137506
88,NC,larva_12,0.971322206
88,NC,larva_13,0.965649909
88,NC,larva_14,0.962408695
88,NC,larva_15,0.991340065
88,NC,larva_16,0.970678267
88,NC,larva_17,0.975084339
88,NC,larva_18,0.947036396
88,NC,larva_19,0.913549847
89,NC,larva_12,0.985585627
89,NC,larva_13,0.949765254
89,NC,larva_14,0.981568767
89,NC,larva_15,0.956177357
89,NC,larva_16,0.961305294
89,NC,larva_17,0.970950115
89,NC,larva_18,0.938771418
89,NC,larva_19,0.908639119
90,NC,larva_12,0.984653845
90,NC,larva_13,0.945102707
90,NC,larva_14,0.977591341
90,NC,larva_15,0.978453483
90,NC,larva_16,0.978179175
90,NC,larva_17,0.965955182
90,NC,larva_18,0.945341611
90,NC,larva_19,0.914198434
91,NC,larva_12,0.967069461
91,NC,larva_13,0.939045968
91,NC,larva_14,0.987128609
91,NC,larva_15,0.993368346
91,NC,larva_16,0.962140133
91,NC,larva_17,0.95959158
91,NC,larva_18,0.927766926
91,NC,larva_19,0.907110307
92,NC,larva_12,0.952829933
92,NC,larva_13,0.988825507
92,NC,larva_14,0.985567576
92,NC,larva_15,0.978331087
92,NC,larva_16,0.964695249
92,NC,larva_17,0.96636437100000006
92,NC,larva_18,0.917482137
92,NC,larva_19,0.898925761
93,NC,larva_12,0.981786826
93,NC,larva_13,0.953216452
93,NC,larva_14,0.974790036
93,NC,larva_15,0.977771561
93,NC,larva_16,0.951616093
93,NC,larva_17,0.950801062
93,NC,larva_18,0.916936555
93,NC,larva_19,0.895389419
94,NC,larva_12,0.975622735
94,NC,larva_13,0.955684859
94,NC,larva_14,0.984434224
94,NC,larva_15,1.006377324
94,NC,larva_16,0.952602722
94,NC,larva_17,0.956741364
94,NC,larva_18,0.909251984
94,NC,larva_19,0.901334797
95,NC,larva_12,0.954908521
95,NC,larva_13,0.942245755
95,NC,larva_14,0.966108128
95,NC,larva_15,0.976005557
95,NC,larva_16,0.956612483
95,NC,larva_17,0.955795995
95,NC,larva_18,0.901729926
95,NC,larva_19,0.892254583
96,NC,larva_12,0.964274117
96,NC,larva_13,0.954176388
96,NC,larva_14,0.994185332
96,NC,larva_15,0.964238027
96,NC,larva_16,0.961242048
96,NC,larva_17,0.948007286
96,NC,larva_18,0.905084671
96,NC,larva_19,0.891420686
97,NC,larva_12,0.953833389
97,NC,larva_13,0.945605531
97,NC,larva_14,0.990378978
97,NC,larva_15,0.993158524
97,NC,larva_16,0.947745473
97,NC,larva_17,0.950843392
97,NC,larva_18,0.910888728
97,NC,larva_19,0.878448951
98,NC,larva_12,0.946116329
98,NC,larva_13,0.954610645
98,NC,larva_14,0.982060599
98,NC,larva_15,0.995099379
98,NC,larva_16,0.951325164
98,NC,larva_17,0.955400916
98,NC,larva_18,0.914789054
98,NC,larva_19,0.882927288
99,NC,larva_12,0.955529709
99,NC,larva_13,0.932120716
99,NC,larva_14,0.978895765
99,NC,larva_15,1.002513098
99,NC,larva_16,0.96163417
99,NC,larva_17,0.945721469
99,NC,larva_18,0.906419604
99,NC,larva_19,0.880549137
100,NC,larva_12,0.964059091
100,NC,larva_13,0.960827373
100,NC,larva_14,0.97070569
100,NC,larva_15,1.002198365
100,NC,larva_16,0.945772215
100,NC,larva_17,0.943111123
100,NC,larva_18,0.912037931
100,NC,larva_19,0.876039915
101,NC,larva_12,0.956867651
101,NC,larva_13,0.931960726
101,NC,larva_14,0.975367404
101,NC,larva_15,0.995991124
101,NC,larva_16,0.954209156
101,NC,larva_17,0.940472556
101,NC,larva_18,0.900394992
101,NC,larva_19,0.868488512
102,NC,larva_12,0.973424687
102,NC,larva_13,0.952827907
102,NC,larva_14,0.969722026
102,NC,larva_15,0.977719105
102,NC,larva_16,0.945746917
102,NC,larva_17,0.953284419
102,NC,larva_18,0.91475423
102,NC,larva_19,0.877059122
103,NC,larva_12,0.987544756
103,NC,larva_13,0.931435047
103,NC,larva_14,0.98980161
103,NC,larva_15,0.975988072
103,NC,larva_16,0.953943525
103,NC,larva_17,0.942081094
103,NC,larva_18,0.906419604
103,NC,larva_19,0.88081166
104,NC,larva_12,0.96835962
104,NC,larva_13,0.984025827
104,NC,larva_14,0.971304442
104,NC,larva_15,0.96876669
104,NC,larva_16,0.9591423
104,NC,larva_17,0.938892238
104,NC,larva_18,0.895507976
104,NC,larva_19,0.875128805
105,NC,larva_12,0.977557973
105,NC,larva_13,0.944554173
105,NC,larva_14,0.987941201
105,NC,larva_15,0.969850772
105,NC,larva_16,0.935792086
105,NC,larva_17,0.932937826
105,NC,larva_18,0.893929273
105,NC,larva_19,0.873677206
106,NC,larva_12,0.9728035
106,NC,larva_13,0.952119383
106,NC,larva_14,0.972523331
106,NC,larva_15,0.995816272
106,NC,larva_16,0.936386593
106,NC,larva_17,0.93025693
106,NC,larva_18,0.895995517
106,NC,larva_19,0.871345382
107,NC,larva_12,0.961622125
107,NC,larva_13,0.94185721
107,NC,larva_14,0.966108128
107,NC,larva_15,0.972263727
107,NC,larva_16,0.953298422
107,NC,larva_17,0.945396939
107,NC,larva_18,0.889378892
107,NC,larva_19,0.862187955
108,NC,larva_12,0.992442581
108,NC,larva_13,0.945468397
108,NC,larva_14,0.999787942
108,NC,larva_15,0.973540146
108,NC,larva_16,0.943204451
108,NC,larva_17,0.938708808
108,NC,larva_18,0.890226284
108,NC,larva_19,0.872843309
109,NC,larva_12,0.969625887
109,NC,larva_13,0.933492053
109,NC,larva_14,0.978190093
109,NC,larva_15,0.946927694
109,NC,larva_16,0.95388028
109,NC,larva_17,0.933050706
109,NC,larva_18,0.881589847
109,NC,larva_19,0.86221884
110,NC,larva_12,0.983865415
110,NC,larva_13,0.937446075
110,NC,larva_14,0.957960821
110,NC,larva_15,0.957016646
110,NC,larva_16,0.936905205
110,NC,larva_17,0.933375236
110,NC,larva_18,0.894834706
110,NC,larva_19,0.867839925
111,NC,larva_12,0.940668993
111,NC,larva_13,0.938268877
111,NC,larva_14,0.976928437
111,NC,larva_15,0.91545436
111,NC,larva_16,0.937626203
111,NC,larva_17,0.932782617
111,NC,larva_18,0.881067482
111,NC,larva_19,0.857632406
112,NC,larva_12,0.956843759
112,NC,larva_13,0.919710115
112,NC,larva_14,0.977249197
112,NC,larva_15,0.957086587
112,NC,larva_16,0.929669928
112,NC,larva_17,0.93055324
112,NC,larva_18,0.894103395
112,NC,larva_19,0.85540868
113,NC,larva_12,0.947215353
113,NC,larva_13,0.950336644
113,NC,larva_14,0.977933485
113,NC,larva_15,0.949305679
113,NC,larva_16,0.920461393
113,NC,larva_17,0.9303557
113,NC,larva_18,0.880974617
113,NC,larva_19,0.862002645
114,NC,larva_12,0.954215658
114,NC,larva_13,0.923504147
114,NC,larva_14,0.966920721
114,NC,larva_15,0.978470968
114,NC,larva_16,0.934603072
114,NC,larva_17,0.926588335
114,NC,larva_18,0.877933291
114,NC,larva_19,0.857122802
115,NC,larva_12,0.94743038
115,NC,larva_13,0.923207024
115,NC,larva_14,0.964654016
115,NC,larva_15,0.941874475
115,NC,larva_16,0.929948208
115,NC,larva_17,0.920140074
115,NC,larva_18,0.880684414
115,NC,larva_19,0.858157452
116,NC,larva_12,0.970963829
116,NC,larva_13,0.93100079
116,NC,larva_14,0.9752391
116,NC,larva_15,0.949445561
116,NC,larva_16,0.919057344
116,NC,larva_17,0.920379943
116,NC,larva_18,0.873603465
116,NC,larva_19,0.850065561
117,NC,larva_12,0.999586237
117,NC,larva_13,0.938177455
117,NC,larva_14,0.963306823
117,NC,larva_15,0.963171431
117,NC,larva_16,0.926406463
117,NC,larva_17,0.919053605
117,NC,larva_18,0.868762881
117,NC,larva_19,0.854188719
118,NC,larva_12,0.922989041
118,NC,larva_13,0.932600684
118,NC,larva_14,0.965466608
118,NC,larva_15,0.94752219
118,NC,larva_16,0.945228305
118,NC,larva_17,0.914947601
118,NC,larva_18,0.877376102
118,NC,larva_19,0.845463683
119,NC,larva_12,0.971752259
119,NC,larva_13,0.924029827
119,NC,larva_14,0.978339781
119,NC,larva_15,0.947592131
119,NC,larva_16,0.920006026
119,NC,larva_17,0.921790941
119,NC,larva_18,0.862958824
119,NC,larva_19,0.844552573
120,NC,larva_12,0.961383206
120,NC,larva_13,0.918818745
120,NC,larva_14,0.970342162
120,NC,larva_15,0.968242135
120,NC,larva_16,0.921144443
120,NC,larva_17,0.918644416
120,NC,larva_18,0.865965326
120,NC,larva_19,0.843224515
121,NC,larva_12,0.955911978
121,NC,larva_13,0.937034674
121,NC,larva_14,0.967220097
121,NC,larva_15,0.951666179
121,NC,larva_16,0.939397076
121,NC,larva_17,0.913451943
121,NC,larva_18,0.860567552
121,NC,larva_19,0.84623581
122,NC,larva_12,0.949723995
122,NC,larva_13,0.923138457
122,NC,larva_14,0.960954582
122,NC,larva_15,0.948746153
122,NC,larva_16,0.927823161
122,NC,larva_17,0.913451943
122,NC,larva_18,0.865048284
122,NC,larva_19,0.845247488
123,NC,larva_12,0.951205288
123,NC,larva_13,0.919847248
123,NC,larva_14,0.96649304
123,NC,larva_15,0.960338831
123,NC,larva_16,0.931820273
123,NC,larva_17,0.903687836
123,NC,larva_18,0.856504712
123,NC,larva_19,0.837696085
124,NC,larva_12,0.934242092
124,NC,larva_13,0.931412192
124,NC,larva_14,0.968289297
124,NC,larva_15,0.942154238
124,NC,larva_16,0.905231892
124,NC,larva_17,0.902996447
124,NC,larva_18,0.876981426
124,NC,larva_19,0.841711146
125,NC,larva_12,0.969482536
125,NC,larva_13,0.912282038
125,NC,larva_14,0.957789749
